"Name","Direction","Sample","Value","Gene"
"3P21.31:DEL","DEL","DLBCL_C_D_1166_NULLPAIR",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR13",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR2",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR20",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR22",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR23",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR5",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_C_D_PAIR9",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_DFCI_DLBCL_GOE05",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_DFCI_DLBCL_GOE07",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_DFCI_DLBCL_GOE08",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_DFCI_DLBCL_GOE16",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_DFCI_DLBCL_GOE17",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1065",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1098",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1304",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1395",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS146",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS148",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1546",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS155",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1583",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1620",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1668",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1683",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1757",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1899",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS1921",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2089",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2154",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2208",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2245",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2258",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2264",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2305",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2325",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2328",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2357",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2367",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2590",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2595",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2596",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2599",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2848",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS297",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS2978",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3085",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3200",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3204",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3219",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3245",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3271",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3309",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3387",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3499",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3615",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3749",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS378",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3808",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3809",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3820",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS3866",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4054",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4085",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4222",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4323",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4394",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4592",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4593",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4616",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4618",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS4619",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS762",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS843",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS88",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_LS951",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MAYO_DLBCL_234",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MAYO_DLBCL_3653",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MAYO_DLBCL_5613",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MAYO_DLBCL_7359",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F064AB",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F089_HCZ",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F089_MLB",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F132_MLM",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F139_AD",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F139_LJF",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F210_GWC",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F218_RAP",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F231_CAO",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F262_WLC",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F300_TBF",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F307_JPS",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F339_JPS2",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F344_CJS",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F349_BJJ",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F358_WDS",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F362_MJB1",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F496DMP",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F500_ECU",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F502_RFK",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F519_ALT",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F606_DMJ",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F648_JKW",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F729_MAN",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F739_AMA3",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F815_BAT",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F886_EJH",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F925_DLR",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F927_JHS",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F959_ERM",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_MC_F990_MNA",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1013",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1018",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_102",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1032",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1045",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1046",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_105",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1060",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1061",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_107",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1072",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1081",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1106",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_111",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1138",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1144",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1150",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1165",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1169",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1190",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1192",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1199",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_120",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1204",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1210",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1219",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1235",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1237",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1247",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1248",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1257",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_126",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1263",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1269",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1278",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1283",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1287",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1289",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1293",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1299",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_1329",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_134",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_147",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_148",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_150",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_151",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_173",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_174",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_181",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_197",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_208",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_215",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_216",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_221",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_224",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_253",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_258",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_266",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_267",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_269",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_274",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_288",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_290",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_299",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_314",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_320",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_325",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_335",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_336",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_338",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_342",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_361",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_384",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_401",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_408",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_417",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_431",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_440",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_449",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_451",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_463",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_467",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_469",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_473",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_478",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_496",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_506",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_522",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_533",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_543",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_554",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_575",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_577",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_583",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_585",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_597",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_617",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_623",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_632",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_678",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_685",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_692",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_694",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_701",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_704",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_711",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_712",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_720",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_744",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_763",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_773",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_780",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_787",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_822",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_826",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_829",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_839",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_850",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_865",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_866",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_910",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_945",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_948",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_950",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_956",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_977",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_978",0,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_985",1,"RHOA/GNAI2"
"3P21.31:DEL","DEL","DLBCL_RICOVER_99",0,"RHOA/GNAI2"
"19P13.2:DEL","DEL","DFCIDL001_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL002_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL003_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL004_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL007_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL008_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL009_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DFCIDL010_DT",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_BWH_DLBCL64",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1103_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1104_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1105_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1106_NULLPAIR",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1107_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1108_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1109_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1110_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1111_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1112_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1113_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1114_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1115_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1117_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1118_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1119_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1120_NULLPAIR",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1121_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1123_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1124_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1125_NULLPAIR",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1126_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1127_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1128_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1129_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1130_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1131_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1132_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1133_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1134_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1135_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1136_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1138_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1139_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1140_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1141_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1142_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1144_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1145_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1146_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1147_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1148_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1149_NULLPAIR",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1150_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1151_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1152_NULLPAIR",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1153_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1154_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1155_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1156_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1157_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1158_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1159_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1162_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1163_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_1166_NULLPAIR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR13",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR2",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR20",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR22",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR23",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR5",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_C_D_PAIR9",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_DFCI_DLBCL_GOE05",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_DFCI_DLBCL_GOE07",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_DFCI_DLBCL_GOE08",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_DFCI_DLBCL_GOE16",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_DFCI_DLBCL_GOE17",0,"S1PR2"
